token_id,speaker,time,vowel,word,duration,F1_mid,F2_mid,F3_mid,F1_avg_all,F2_avg_all,F3_avg_all,F1_avg_third_2,F2_avg_third_2,F3_avg_third_2,F1_avg_third_1,F2_avg_third_1,F3_avg_third_1,F1_avg_third_3,F2_avg_third_3,F3_avg_third_3,F1_05,F1_10,F1_15,F1_20,F1_25,F1_30,F1_35,F1_40,F1_45,F1_50,F1_55,F1_60,F1_65,F1_70,F1_75,F1_80,F1_85,F1_90,F1_95,F2_05,F2_10,F2_15,F2_20,F2_25,F2_30,F2_35,F2_40,F2_45,F2_50,F2_55,F2_60,F2_65,F2_70,F2_75,F2_80,F2_85,F2_90,F2_95,F3_05,F3_10,F3_15,F3_20,F3_25,F3_30,F3_35,F3_40,F3_45,F3_50,F3_55,F3_60,F3_65,F3_70,F3_75,F3_80,F3_85,F3_90,F3_95
WendyJ_148,WendyJ,191.044851,eI,ate,195.1490214,642.8486992,2383.197446,3192.328882,632.344182,2318.785169,3163.426477,639.5930676,2371.326778,3183.187804,656.0294606,2268.689832,3167.025792,601.4100178,2316.338898,3140.065837,675.864081,668.8287043,654.2447278,654.7081283,635.3708774,639.7735746,632.7346861,635.7593143,638.5343161,642.8486992,646.1973511,643.9641181,636.1714152,627.8253965,624.4661765,609.6052454,597.1310555,589.1800564,579.7258475,2225.068395,2236.353218,2239.294721,2313.725198,2307.271439,2329.448058,2379.904793,2367.027123,2363.015556,2383.197446,2312.835875,2395.281499,2386.108401,2416.356892,2408.285034,2361.88147,2240.893891,2250.687416,2246.812774,3138.149408,3118.658377,3138.993728,3207.092207,3222.31409,3211.187053,3128.342632,3257.957963,3094.847047,3192.328882,3138.804376,3198.539148,3229.724477,3236.596627,3202.674011,2981.832789,3047.697771,3183.72895,3139.637107
WendyJ_149,WendyJ,193.94,eI,sleigh,193.0367381,667.4892882,1967.104934,3254.644037,655.4368172,1961.892881,3263.987732,671.2002463,1968.002331,3252.121715,657.4909851,1738.542407,3322.42114,637.6192201,2179.133904,3217.420342,641.8432792,653.2262367,655.6200315,661.7428199,662.8658686,669.8969942,675.7335968,675.1823468,671.9484305,667.4892882,666.5499122,669.4728356,669.8481331,666.899367,665.6138316,634.1126972,626.8907707,618.8684643,626.685304,1616.588231,1706.570338,1758.086354,1787.683866,1803.990242,1840.176556,1935.834356,1925.202417,1976.95043,1967.104934,1960.635859,1904.347318,2068.261881,2131.063615,2191.623491,2194.39907,2174.182986,2200.630689,2178.943844,3383.155052,3318.771554,3326.995213,3321.39082,3279.694006,3281.825593,3237.95852,3280.501328,3317.43222,3254.644037,3253.508639,3233.263092,3166.430653,3161.328214,3237.766617,3246.31509,3154.417628,3242.716026,3219.895339
WendyJ_150,WendyJ,197,eI,slay,223.240205,622.5874115,2125.660311,3154.9833,626.1863758,2061.059132,3197.323552,625.9335238,2154.719773,3154.249055,642.1419266,1836.674402,3285.894349,610.4836772,2191.783222,3151.827252,616.5442966,628.7897651,646.5169455,660.8442232,661.7075212,653.5190383,640.6988395,629.6544454,623.537526,622.5874115,628.3015769,623.2316918,614.2890471,621.0538612,625.6771998,623.163132,604.3690326,598.8341521,598.5028626,1557.540337,1716.155396,1819.240641,1952.168996,2053.144141,2091.85413,2080.419983,2136.316942,2169.350793,2125.660311,2187.425347,2188.598969,2183.403178,2197.90231,2233.672449,2206.681432,2257.621314,2245.554033,2059.073113,3424.671546,3317.639532,3211.414826,3248.547302,3246.284407,3209.390771,3155.729248,3173.456565,3170.779914,3154.9833,3136.594516,3147.510744,3141.725991,3220.078699,3204.647392,3140.562226,3124.752921,3178.398606,3086.122225
WendyJ_151,WendyJ,199.7269177,eI,weigh,196.3225349,722.5654367,2279.810505,3101.697573,699.5803713,2351.556845,3144.775619,724.7437391,2302.572804,3129.738091,667.2502475,2349.223216,3171.985583,706.7471271,2402.874516,3132.603184,658.0477299,660.4182684,664.554722,665.3152704,672.4639662,683.1303182,699.722259,713.7735797,728.6681692,722.5654367,727.6180137,738.0611808,743.3215735,738.9453757,726.5044378,720.2318611,714.2614721,711.3719496,663.5257435,2392.785306,2326.977757,2321.58534,2320.131304,2331.904841,2332.342612,2366.778744,2318.918998,2292.624449,2279.810505,2306.581232,2283.380012,2278.500968,2283.610711,2468.607071,2513.709071,2484.006322,2387.957861,2363.941461,3172.41856,3201.905271,3210.190508,3181.869981,3148.16827,3145.734465,3072.703456,3163.975684,3138.327216,3101.697573,3113.107084,3148.89434,3158.334645,3182.351835,3194.646988,3155.776414,3105.546364,3086.969902,3112.760012
WendyJ_152,WendyJ,202.18,i:,feed,220,397.5271902,3022.851169,3417.762601,501.8126936,2853.12344,3403.708751,400.4085158,3028.301061,3434.601035,724.79367,2716.387118,3447.70844,380.2358952,2814.682142,3328.816778,1231.78891,482.784843,446.7741717,430.2802809,423.2249924,418.3580845,412.3299418,406.7335179,402.7562284,397.5271902,396.3793062,394.9844537,393.3418581,393.7662534,399.1605203,400.9157822,395.3837921,382.1576952,348.2965787,2604.205206,2574.335285,2593.776816,2753.390866,2778.893363,2884.460049,3028.626491,3032.661544,3046.183099,3022.851169,3023.758976,3020.477848,3023.651036,2999.940433,2927.628955,2827.067566,2730.157751,2576.094549,2849.427032,3926.977694,3211.407111,3176.544625,3234.335115,3298.649639,3303.816271,3397.896457,3449.008942,3443.369516,3417.762601,3453.97931,3441.391284,3445.257715,3427.158977,3417.489819,3378.355983,3241.407313,3194.196958,3242.688687
WendyJ_153,WendyJ,204.57,i:,heat,200,385.0291967,3131.660488,3176.340427,560.2206026,3022.614275,3604.805565,385.7775578,3129.754179,3466.486763,427.8909161,2830.518964,3253.14258,866.993334,3107.569683,4094.787351,405.9683359,395.6242097,406.4283075,409.02572,405.7406588,401.6458991,398.8541949,388.0377725,382.8666851,385.0291967,387.3124279,382.4242635,379.2224514,377.419004,366.0430686,341.8677794,287.2545201,883.0580542,2272.765125,2667.473269,2795.6873650000002,2754.445937,2869.150519,2921.197395,2983.001586,2977.857146,2976.306442,3165.825299,3131.660488,3212.09573,3255.239797,3204.794263,3169.01076,3214.591307,3041.756678,2697.815378,2889.934246,3355.141458,3218.613633,3264.203624,3242.235458,3313.732856,3337.240632,3258.49636,3237.656492,3290.795877,3235.245329,3176.340427,3819.93683,3819.660243,3660.47586,4188.091641,3775.220146,3494.041119,3671.0813,3991.66671,4979.34772
WendyJ_154,WendyJ,206.9895703,eI,aid,220.4297297,611.4758836,2400.211175,3109.702646,605.6563983,2403.15765,3079.324392,613.793707,2430.921328,3057.003387,599.9138778,2314.320156,3068.801867,603.2616101,2464.231465,3112.167922,604.181866,586.5838782,589.9682616,601.7168801,608.1702824,606.4853375,605.9065063,614.6919695,618.6553832,611.4758836,614.7302682,614.7816713,614.2591326,618.7351259,618.0771877,610.4630266,608.6947613,598.7632023,584.3780868,2287.691232,2335.548497,2298.365211,2369.212534,2233.216326,2382.751967,2455.926266,2495.442438,2351.414063,2400.211175,2452.072324,2468.242699,2456.727204,2496.069297,2512.762609,2475.952801,2473.4684,2461.885044,2411.737503,3106.818073,3124.196463,3101.501447,3040.621158,3091.221167,2942.198887,2928.044636,2954.125605,3078.340023,3109.702646,3105.378165,3100.194209,3105.202672,3109.176896,3122.446846,3162.160148,3135.568323,3102.11041,3077.511537
WendyJ_155,WendyJ,209.58,E,wet,90,831.1406556,1652.051048,2956.786231,804.9954588,1529.354189,3018.839363,832.1596374,1619.77503,2953.840915,729.4150288,1263.89607,3372.766287,853.4117102,1704.391468,2729.910886,659.6318349,687.3485906,729.7097255,759.5413279,780.2007964,792.8754636,799.3665347,814.6083851,827.043933,831.1406556,843.1758807,851.5082416,854.8984703,849.2385255,851.3619088,853.7110726,854.4781622,856.6312966,854.7338462,1175.789148,1196.425136,1191.0176,1234.944653,1334.987848,1466.624428,1543.371505,1613.894813,1654.826398,1652.051048,1637.10194,1616.930659,1600.711624,1609.95666,1650.054389,1685.549378,1709.727402,1770.449179,1777.936603,3582.330623,3525.611482,3454.878884,3305.033704,3191.674696,3112.822385,3041.944133,3027.602138,3008.570621,2956.786231,2913.651496,2876.422493,2848.918008,2842.295657,2798.201305,2755.492044,2720.850687,2634.674526,2639.095392
WendyJ_156,WendyJ,212.54,eI,slate,206.2507549,733.1186126,2064.648761,2925.26532,685.1112977,1934.494666,3096.934268,722.8245039,2006.603238,3022.849362,693.2172078,1678.26124,3225.934891,639.2921815,2118.619519,3042.018552,653.8989376,678.9209913,701.9590202,713.4583567,717.9204169,721.2265601,722.5875485,729.3696675,731.8380067,733.1186126,723.3979163,714.5631346,700.2521248,687.1146048,666.7606744,645.0558654,621.1583122,623.4728981,609.7811669,1454.347656,1626.886654,1733.66435,1712.567494,1780.214091,1902.539884,1921.423743,1963.582326,2011.443239,2064.648761,2051.520098,2007.724009,2010.977195,2066.480822,2106.711462,2082.114281,2114.369436,2202.866096,2153.454171,3331.935013,3304.384517,3284.684023,3177.748831,3144.539097,3031.417336,3125.909087,3086.38799,3004.739632,2925.26532,2986.387545,3031.336187,3028.508121,2994.073593,2960.428675,3033.858154,2989.168555,3140.727924,3078.508233
WendyJ_157,WendyJ,215.19,E,fed,130,797.7427096,1766.397639,2940.823029,792.6791926,1809.599682,2984.116899,797.8863686,1759.397317,2923.479114,797.6524792,1811.881173,3093.7864,782.49873,1857.520556,2935.085184,863.6967736,733.2927775,733.0090649,751.5686719,774.7825837,787.7907392,792.3148692,795.8359625,796.3147151,797.7427096,800.1946972,802.7665659,799.4313015,797.2635243,792.8689924,787.5506019,781.8606306,775.8898273,768.9627096,2118.860602,1701.144941,1594.980001,1591.878161,1695.765242,1733.527378,1741.435702,1748.93076,1747.156427,1766.397639,1769.176577,1769.141081,1773.240422,1767.402969,1790.509043,1845.56615,1902.566696,1911.79517,1918.490578,3471.506771,2917.292061,2871.256951,2882.49644,2911.005071,2921.138234,2908.426119,2915.593563,2920.777527,2940.823029,2933.585362,2931.101179,2910.408832,2914.778801,2912.274817,2914.267311,2940.893773,2958.765799,2960.056238
WendyJ_158,WendyJ,217.8746475,eI,wait,195.3524883,633.5374367,2473.13271,3103.737975,623.342595,2421.780288,3038.409225,635.7293908,2467.445559,3048.727787,645.3673032,2469.829591,3056.937563,588.9310911,2328.065716,3009.562326,638.1481939,646.5681076,654.1777308,655.1327226,646.0707417,639.0530107,636.1283986,634.7472691,629.2064845,633.5374367,636.7502619,640.3459872,638.0322297,631.5722082,619.5203261,609.1365798,596.9640821,576.6324579,532.7608456,2557.270726,2538.013029,2460.868581,2460.378558,2484.888661,2452.809792,2419.069443,2408.339595,2426.07179,2473.13271,2555.113383,2516.740317,2477.198562,2508.028334,2453.082383,2440.208718,2215.518648,2184.347321,2238.925737,2903.296139,2950.691162,3139.486364,3096.778773,3111.672957,3133.81572,3075.798995,3077.901228,3156.505839,3103.737975,2922.487926,2949.839713,3050.26207,3022.813083,3076.82866,3010.227051,3053.872109,3030.861412,2945.467486
WendyJ_159,WendyJ,220.4866897,E,head,83.31028886,854.6429404,2036.246248,3036.32864,829.2148795,2141.367328,3045.426466,847.9079577,2055.397448,3042.91376,886.8886677,2145.176765,2965.589591,752.848013,2223.527771,3127.776047,879.68564,888.9816116,891.2082455,890.5966365,889.4099795,889.2998741,883.7608177,876.3557738,868.752385,854.6429404,836.848329,814.4920305,797.8570038,783.2686758,769.0823865,758.5883176,749.689104,741.8642552,727.612322,2327.913328,2189.515643,2084.412243,2060.327775,2055.877528,2030.279902,2005.338039,1988.992743,1997.70178,2036.246248,2083.364868,2126.398999,2161.200085,2196.092019,2239.5643,2254.600958,2252.033844,2225.069357,2202.819967,2952.989846,3002.3196,2965.790586,2949.339027,2952.994265,2996.780454,3013.833707,3021.036704,3025.283995,3036.32864,3050.539688,3067.46311,3089.400401,3108.588588,3114.425176,3124.38122,3135.235887,3144.620397,3141.273027
WendyJ_160,WendyJ,223.07,eI,weight,130,629.8057066,2389.279118,3143.55246,626.0869348,2361.638162,3178.026911,636.8907682,2368.408991,3166.346598,797.7668727,1877.158385,3192.714551,443.6031634,2839.34711,3175.019583,824.3815675,821.9203671,804.3160366,790.796244,785.8075289,767.1299657,739.0873599,715.2708501,678.0619702,629.8057066,589.424667,564.9568309,542.5037567,523.3607368,500.0201088,470.6096408,438.0324583,403.4747712,366.0727714,1511.258271,1757.710243,1913.949769,2101.636204,2129.539585,2086.811468,2112.535077,2158.251001,2259.916519,2389.279118,2505.26969,2553.677349,2596.540468,2648.962188,2781.064146,2969.852609,2923.178765,2854.730446,2866.656447,3318.857044,3247.725412,3148.023791,3108.86047,3106.349019,3149.269043,3161.212555,3177.387076,3171.284741,3143.55246,3167.848154,3173.809695,3167.836925,3176.521976,3122.798156,3017.053822,3117.369189,3235.460655,3292.6215
WendyJ_161,WendyJ,225.76,eI,sleighed,170,669.488957,2220.983678,3276.507106,649.9526227,2084.134658,3304.49906,668.5837303,2214.984261,3274.379248,680.1263109,1743.79351,3396.839616,601.1478269,2293.626204,3242.278317,662.7863748,683.2625945,687.0713352,687.4510827,690.3278312,688.5241641,680.3729902,674.8408462,670.1671113,669.488957,666.4357922,659.5937688,659.1505149,645.7786185,630.2115423,617.3376749,602.5579455,581.7224664,555.329688,1445.83143,1576.260753,1739.211649,1837.102602,1956.652262,2023.930796,2103.162606,2142.636582,2189.302002,2220.983678,2257.129289,2287.129069,2298.327563,2288.344189,2294.500018,2314.239057,2316.783601,2293.932335,2277.719755,3494.768972,3445.465276,3429.903789,3362.589181,3319.132511,3296.257492,3287.549405,3279.143848,3277.514244,3276.507106,3284.91624,3254.063557,3263.730994,3249.982151,3256.180554,3264.530682,3267.019044,3236.216685,3199.433925
WendyJ_162,WendyJ,228.29,i:,tree,220,409.4292623,2869.52983,3398.379446,431.3510816,2665.62326,3270.895883,409.3140765,2860.009751,3367.352109,473.3052805,2394.388502,3065.755588,411.4338879,2742.471526,3379.579951,489.5428081,508.7168517,497.79104,470.1936526,441.1998646,422.9677263,411.2811797,409.9215968,410.5022016,409.4292623,408.4756829,409.6375095,405.9543616,400.498982,387.0205262,374.2725368,414.9618588,427.1425338,442.0331664,2169.209779,2202.432324,2325.157989,2483.004932,2577.965496,2668.54085,2743.301682,2763.735852,2859.72936,2869.52983,2915.142659,2884.781437,2939.602599,2908.850625,2831.2312229999998,2755.736516,2768.087925,2676.246158,2642.810683,2885.675382,2941.388377,2975.309291,3117.856833,3138.538556,3211.561108,3285.805652,3324.462963,3397.898485,3398.379446,3391.867035,3355.976112,3385.837512,3399.206691,3376.830667,3304.928711,3367.054259,3419.195787,3442.881958
