target_id,speaker,sex,dob,city_born,lexset,word,start,end,pre_seg,fol_seg,F1,F2,F3
3118,GraceG,F,1994,Manchester,FACE,headache,1125.812,1126.083,D,K,573.2,2159.2,3078.5
3119,GraceG,F,1994,Manchester,GOAT,so,1130.103,1130.443,S,SP,583.2,1311.3,3042.8
3120,GraceG,F,1994,Manchester,FACE,they,1130.798,1130.938,DH,JH,699.2,2026.9,3075.8
3121,GraceG,F,1994,Manchester,STRUT,up,1131.547,1131.597,D,P,561.2,1479.9,2538.4
3122,GraceG,F,1994,Manchester,STRUT,drunk,1135.237,1135.327,R,NG,544.8,1495.1,2107
3123,GraceG,F,1994,Manchester,PRICE,i,1137.627,1137.707,SP,S,928.2,1681.3,2728.8
3124,GraceG,F,1994,Manchester,LOT,on,1138.428,1138.477,OW1,N,662.5,1387.6,2550.3
3125,GraceG,F,1994,Manchester,FACE,holiday,1138.738,1138.837,D,W,598.6,2110.2,3169.1
3126,GraceG,F,1994,Manchester,PRICE,like,1147.122,1147.233,L,K,833.3,1681.2,2692.9
3127,GraceG,F,1994,Manchester,PRICE,i,1151.587,1151.678,SP,TH,883.5,1624.5,2937.9
3128,GraceG,F,1994,Manchester,NORTH,sorted,1152.597,1152.628,S,R,504.5,884.5,1742.6
3129,GraceG,F,1994,Manchester,MOUTH,out,1153.037,1153.217,L,T,881.3,1602.9,2983.4
3130,GraceG,F,1994,Manchester,KIT,situation,1162.003,1162.122,S,CH,551.7,2124.1,3233.1
3131,GraceG,F,1994,Manchester,KIT,in,1163.732,1163.893,SP,N,691.3,2270.8,3195.4
3132,GraceG,F,1994,Manchester,STRUT,the,1164.703,1164.732,DH,HH,723.2,1413.3,3000
3133,GraceG,F,1994,Manchester,LOT,holiday,1164.803,1164.853,HH,L,844.8,1326.8,2920.8
3134,GraceG,F,1994,Manchester,DRESS,well,1166.072,1166.103,W,L,676.3,1238.6,2870.4
3135,GraceG,F,1994,Manchester,TRAP,actually,1166.962,1167.012,T,K,855.2,1586.4,2763.1
3136,GraceG,F,1994,Manchester,KIT,with,1168.903,1168.933,W,TH,706.9,2393.7,NA
3137,GraceG,F,1994,Manchester,TRAP,and,1169.863,1169.963,SP,N,799.2,1868,2956.4
3138,GraceG,F,1994,Manchester,MOUTH,out,1174.652,1174.862,T,T,866.9,1329.1,3146
3139,GraceG,F,1994,Manchester,FLEECE,we,1178.893,1178.923,W,W,324.4,2203,3946.9
3140,GraceG,F,1994,Manchester,DRESS,went,1179.653,1179.703,W,N,642.2,1410.5,2659.8
3141,GraceG,F,1994,Manchester,FLEECE,these,1182.497,1182.717,DH,Z,559.6,2666.6,3939.5
3142,GraceG,F,1994,Manchester,NORTH,talking,1184.118,1184.257,T,K,909.9,1421.5,2540.7
3143,GraceG,F,1994,Manchester,DRESS,boyfriend,1193.067,1193.127,R,N,620.4,1831.9,2689.3
3144,GraceG,F,1994,Manchester,FLEECE,she,1194.028,1194.058,SH,EH1,505.5,2221.9,3242.3
3145,GraceG,F,1994,Manchester,KIT,really,1195.572,1195.623,R,L,622.7,2053.9,4573.9
3146,GraceG,F,1994,Manchester,GOAT,close,1195.832,1195.912,L,S,630.8,1304,2929.4
3147,GraceG,F,1994,Manchester,KIT,this,1196.122,1196.182,DH,S,467.2,1898.2,2735.6
3148,GraceG,F,1994,Manchester,PRICE,guy,1196.303,1196.602,G,AE1,932.1,1461.9,2567.1
3149,GraceG,F,1994,Manchester,FLEECE,we,1197.843,1197.952,W,D,470,2443.4,3325.2
3150,GraceG,F,1994,Manchester,FLEECE,we,1198.493,1198.523,W,W,462.6,1780.5,4364.9
3151,GraceG,F,1994,Manchester,DRESS,tell,1199.133,1199.173,T,L,555.2,1977.3,2598
3152,GraceG,F,1994,Manchester,TRAP,that,1199.853,1199.932,DH,T,633.6,1786.9,3248.8
3153,GraceG,F,1994,Manchester,FLEECE,we'd,1199.992,1200.073,W,D,468,2339.7,3376.5
3154,GraceG,F,1994,Manchester,LOT,obviously,1202.133,1202.343,S,B,685.9,1526,2607.3
3155,GraceG,F,1994,Manchester,MOUTH,out,1203.873,1204.083,D,T,765,1628.8,2821.8
3156,GraceG,F,1994,Manchester,NURSE,turned,1205.117,1205.168,T,N,559.2,1843.8,2951.4
3157,GraceG,F,1994,Manchester,TRAP,that,1205.567,1205.688,DH,T,672.2,1965.4,4665.8
3158,GraceG,F,1994,Manchester,DRESS,there,1205.767,1205.797,DH,R,573.8,2192.9,4450.7
3159,GraceG,F,1994,Manchester,GOAT,photos,1206.458,1206.497,T,Z,621.3,1333.7,3081.7
3160,GraceG,F,1994,Manchester,TRAP,that,1208.487,1208.537,DH,T,629,1777.4,3128.5
3161,GraceG,F,1994,Manchester,NURSE,girls,1209.268,1209.318,G,L,630.6,1763,2854.9
3162,GraceG,F,1994,Manchester,MOUTH,found,1209.637,1209.778,F,N,851.8,1179.3,3221.9
3163,GraceG,F,1994,Manchester,GOAT,so,1210.738,1210.798,S,DH,629.9,1435.5,2758.3
3164,GraceG,F,1994,Manchester,GOAT,so,1214.853,1215.202,S,DH,638.9,1357.2,2616.7
3165,GraceG,F,1994,Manchester,DRESS,very,1216.183,1216.243,V,R,568.2,1423.4,2300.7
3166,GraceG,F,1994,Manchester,GOAT,over,1221.798,1221.918,T,V,656.7,1164.6,2801.7
3167,GraceG,F,1994,Manchester,PRICE,i,1230.658,1230.738,SP,SP,856,1737.9,3458.3
3168,GraceG,F,1994,Manchester,FACE,say,1231.268,1231.418,S,K,671.1,1975.1,3461.7
3169,GraceG,F,1994,Manchester,NORTH,cos,1231.478,1231.518,K,S,397.9,1553.1,2814.7
3170,GraceG,F,1994,Manchester,GOAT,whole,1233.938,1233.968,HH,L,570.1,1633.2,2270.6
3171,GraceG,F,1994,Manchester,STRUT,but,1234.518,1234.558,B,T,528.8,1562.1,2902.4
3172,GraceG,F,1994,Manchester,STRUT,one,1235.938,1235.988,W,N,742.5,1617.4,3360.4
3173,GraceG,F,1994,Manchester,STRUT,because,1237.158,1237.247,K,Z,539.5,2086.2,4256.4
3174,GraceG,F,1994,Manchester,KIT,think,1238.188,1238.218,TH,NG,567.2,2363.4,4356.5
3175,GraceG,F,1994,Manchester,STRUT,but,1242.002,1242.192,B,T,657.8,1340.7,2814.6
3176,GraceG,F,1994,Manchester,GOOSE,two,1246.342,1246.442,T,AH0,484.7,2283.2,2930.4
3177,GraceG,F,1994,Manchester,NURSE,girls,1246.662,1246.723,G,L,665.9,1928.4,2816.4
3178,GraceG,F,1994,Manchester,FLEECE,seeing,1247.643,1247.753,S,IH0,395.7,2574.5,3125.3
3179,GraceG,F,1994,Manchester,PRICE,by,1248.723,1248.853,B,DH,844.5,1586.8,2476.7
3180,GraceG,F,1994,Manchester,FACE,saying,1250.623,1250.713,S,IH0,612.1,2174.2,3288.5
3181,GraceG,F,1994,Manchester,KIT,didn't,1251.978,1252.018,D,N,457.1,2004.2,3490.7
3182,GraceG,F,1994,Manchester,FLEECE,she,1253.077,1253.107,SH,W,373.2,1578.3,2721.1
3183,GraceG,F,1994,Manchester,LOT,wanna,1253.908,1253.988,W,N,788.4,1270,4036.7
3184,GraceG,F,1994,Manchester,FACE,holiday,1254.558,1254.588,D,F,430.4,1428.6,2203.1
3185,GraceG,F,1994,Manchester,FACE,plane,1269.048,1269.148,L,N,674.4,1954.3,3357.6
3186,GraceG,F,1994,Manchester,FLEECE,we,1269.408,1269.448,W,G,499.7,1852.5,4288.1
3187,GraceG,F,1994,Manchester,KIT,it,1279.078,1279.108,K,T,531.3,2256.6,3651
3188,GraceG,F,1994,Manchester,KIT,little,1279.848,1279.878,L,T,652.6,1336.1,3372.3
3189,GraceG,F,1994,Manchester,KIT,thing,1280.018,1280.058,TH,NG,599.3,1976.6,3169.2
3190,GraceG,F,1994,Manchester,STRUT,but,1283.933,1283.972,B,T,591.3,1364.4,2472.3
3191,GraceG,F,1994,Manchester,FACE,holiday,1285.213,1285.313,D,AE1,565.3,1837.4,2637.4
3192,GraceG,F,1994,Manchester,KIT,it,1292.542,1292.673,SP,T,598.4,2326.8,3769.7
3193,GraceG,F,1994,Manchester,PRICE,my,1294.673,1294.773,M,M,590.6,818.4,2078.4
3194,GraceG,F,1994,Manchester,PRICE,my,1294.863,1294.933,M,G,735,1587.8,2534.7
3195,GraceG,F,1994,Manchester,FACE,mates,1295.493,1295.573,M,T,675.2,2283.2,3250.2
3196,GraceG,F,1994,Manchester,PRICE,primary,1298.632,1298.662,R,M,911.7,1550.4,2384.3
3197,GraceG,F,1994,Manchester,DRESS,when,1302.112,1302.142,W,N,527.7,1387.8,2635.4
3198,GraceG,F,1994,Manchester,FLEECE,we,1302.242,1302.283,W,W,574.9,1748.8,2576.6
3199,GraceG,F,1994,Manchester,FLEECE,we,1303.863,1303.893,W,W,440.2,2104.4,4237.3
3200,GraceG,F,1994,Manchester,GOAT,close,1306.992,1307.042,L,Z,678.8,1539.9,2855.2
3201,GraceG,F,1994,Manchester,PRICE,i,1311.738,1311.767,SP,K,759.2,1815,3274
3202,GraceG,F,1994,Manchester,FLEECE,even,1311.978,1312.008,T,V,884.5,2082.9,4216.5
3203,GraceG,F,1994,Manchester,DRESS,generally,1313.568,1313.657,JH,N,825.5,1922.8,3590.8
3204,GraceG,F,1994,Manchester,STRUT,up,1315.363,1315.553,N,P,808.4,1419.1,3278.7
3205,GraceG,F,1994,Manchester,GOOSE,moving,1315.712,1315.803,M,V,440.6,2420.8,3241
3206,GraceG,F,1994,Manchester,GOOSE,schools,1316.073,1316.113,K,L,480.3,1732.4,2828.3
3207,GraceG,F,1994,Manchester,DRESS,then,1316.553,1316.662,DH,N,640.6,2238.8,3198.8
3208,GraceG,F,1994,Manchester,TRAP,at,1325.643,1325.762,T,T,703.9,2102.8,3395.4
3209,GraceG,F,1994,Manchester,DRESS,end,1326.113,1326.283,AH1,N,510.9,2563.4,4777.7
3210,GraceG,F,1994,Manchester,FLEECE,we,1327.273,1327.312,W,S,532.3,1824.1,2855.6
3211,GraceG,F,1994,Manchester,DRESS,netball,1327.833,1327.903,N,T,914.5,1852.1,3022.5
3212,GraceG,F,1994,Manchester,NURSE,girls,1329.947,1330.237,G,L,784.6,1654.4,2695.4
3213,GraceG,F,1994,Manchester,GOOSE,who,1331.048,1331.298,HH,SP,477.1,1616.8,2974.9
3214,GraceG,F,1994,Manchester,PRICE,i'm,1331.708,1331.738,UW1,M,569,1404.7,2819
3215,GraceG,F,1994,Manchester,MOUTH,now,1332.448,1332.728,N,SP,942.9,1671.6,2482.2
3216,GraceG,F,1994,Manchester,FLEECE,we,1334.132,1334.222,W,AO1,428.8,2587.2,3036.5
3217,GraceG,F,1994,Manchester,NORTH,netball,1334.673,1334.752,B,L,837.3,1362.9,2704
3218,GraceG,F,1994,Manchester,DRESS,together,1334.913,1334.983,G,DH,673.9,1941,2790.1
3219,GraceG,F,1994,Manchester,FLEECE,we,1335.953,1335.983,W,G,473.1,2111.2,NA
3220,GraceG,F,1994,Manchester,PRICE,high,1336.243,1336.333,HH,S,994.9,1603.5,2545.1
3221,GraceG,F,1994,Manchester,GOOSE,highschool,1337.573,1337.603,K,L,498.9,1366.9,2920.7
3222,GraceG,F,1994,Manchester,GOAT,so,1339.468,1339.807,S,SP,777,1558.5,2715.6
3223,GraceG,F,1994,Manchester,FLEECE,we,1340.467,1340.588,W,SP,421.6,2563.9,2829.3
3224,GraceG,F,1994,Manchester,GOAT,suppose,1341.038,1341.137,P,Z,613.6,1222.5,2791.7
3225,GraceG,F,1994,Manchester,FLEECE,we,1341.238,1341.267,W,G,439.8,1728.8,2784.9
3226,GraceG,F,1994,Manchester,KIT,year,1348.182,1348.253,Y,R,592.4,2281.7,3611.7
3227,GraceG,F,1994,Manchester,TRAP,yeah,1350.043,1350.273,Y,Y,726.8,1855.2,2898
3228,GraceG,F,1994,Manchester,PALM,started,1351.352,1351.503,T,R,896.1,1443.2,2418.5
3229,GraceG,F,1994,Manchester,TRAP,and,1352.617,1352.708,SP,N,750.2,1927.2,2990.4
3230,GraceG,F,1994,Manchester,KIT,didn't,1355.457,1355.497,D,D,471.9,2430.7,4831.7
3231,GraceG,F,1994,Manchester,PRICE,i,1356.137,1356.227,SP,W,904.3,1585.6,2580.7
3232,GraceG,F,1994,Manchester,LOT,college,1357.368,1357.418,K,L,911.3,1358.5,2565.8
3233,GraceG,F,1994,Manchester,PRICE,i,1357.948,1357.988,Z,P,660.2,1587.8,2848.2
3234,GraceG,F,1994,Manchester,FACE,played,1358.108,1358.198,L,D,638,2126.9,3158.5
3235,GraceG,F,1994,Manchester,GOOSE,through,1360.497,1360.527,R,HH,468.2,1901.8,3427.2
3236,GraceG,F,1994,Manchester,PRICE,high,1360.607,1360.688,HH,S,958.5,1513.7,2458.4
3237,GraceG,F,1994,Manchester,GOOSE,school,1360.847,1360.897,K,L,484.2,1454.8,2926.9
3238,GraceG,F,1994,Manchester,DRESS,then,1363.057,1363.277,DH,N,777.7,2242.1,4569
3239,GraceG,F,1994,Manchester,STRUT,us,1363.828,1363.888,V,S,640.8,1659.3,2844.3
3240,GraceG,F,1994,Manchester,STRUT,club,1365.913,1366.093,L,B,775.5,1429.3,3048.9
3241,GraceG,F,1994,Manchester,DRESS,well,1367.133,1367.172,W,L,807,1421.3,2730.1
3242,GraceG,F,1994,Manchester,GOOSE,school,1367.812,1367.853,K,L,507.4,1412.9,2980.8
3243,GraceG,F,1994,Manchester,DRESS,went,1369.642,1369.712,W,N,818.5,1796.9,2724.1
3244,GraceG,F,1994,Manchester,TRAP,have,1371.102,1371.313,HH,V,613.2,1971.3,3080.5
3245,GraceG,F,1994,Manchester,KIT,years,1373.982,1374.122,Y,R,712.9,2053.1,4104.8
3246,GraceG,F,1994,Manchester,TRAP,that,1377.237,1377.417,DH,T,683.3,2105.1,3108.2
3247,GraceG,F,1994,Manchester,KIT,really,1379.157,1379.187,R,L,651.6,1930.6,3275.3
3248,GraceG,F,1994,Manchester,DRESS,when,1381.388,1381.528,W,N,645.9,2002.5,4289.9
3249,GraceG,F,1994,Manchester,DRESS,went,1382.588,1382.618,W,N,652.6,1802.6,2917.2
3250,GraceG,F,1994,Manchester,LOT,honest,1389.308,1389.387,IY0,N,728.2,1087.3,1952.1
3251,GraceG,F,1994,Manchester,NURSE,first,1390.598,1390.657,F,S,701.3,2009.4,3065.2
3252,GraceG,F,1994,Manchester,PRICE,try,1391.318,1391.368,R,AW1,898,1794.9,2495.1
3253,GraceG,F,1994,Manchester,STRUT,because,1391.777,1392.068,K,Z,884.1,1548.8,2631.3
3254,GraceG,F,1994,Manchester,TRAP,had,1393.882,1393.993,HH,D,887.3,1870.8,4343.4
3255,GraceG,F,1994,Manchester,KIT,in,1395.923,1396.003,T,N,517,2058.1,3229.2
3256,GraceG,F,1994,Manchester,PRICE,i,1398.303,1398.463,SP,W,978.8,1580.6,2681
3257,GraceG,F,1994,Manchester,KIT,didn't,1399.103,1399.132,D,N,518.8,2197.6,2716.9
3258,GraceG,F,1994,Manchester,PRICE,trials,1399.522,1399.613,R,L,887.9,1681.3,2580.5
3259,GraceG,F,1994,Manchester,PRICE,i,1400.873,1400.903,L,W,793.4,1401.2,2702.4
3260,GraceG,F,1994,Manchester,STRUT,enough,1408.408,1408.517,N,F,731,1537.9,2971.5
3261,GraceG,F,1994,Manchester,TRAP,that,1409.228,1409.338,DH,T,916.9,1506.9,2679.8
3262,GraceG,F,1994,Manchester,PRICE,i,1412.188,1412.228,N,F,848.2,1662.3,2680.2
3263,GraceG,F,1994,Manchester,NURSE,first,1412.358,1412.448,F,S,668,1877.4,2930.8
3264,GraceG,F,1994,Manchester,PRICE,signed,1412.578,1412.678,S,N,900.2,1619.5,2576.3
3265,GraceG,F,1994,Manchester,STRUT,up,1412.768,1412.948,D,P,734.7,1565.7,3344.7
3266,GraceG,F,1994,Manchester,FLEECE,people,1413.098,1413.198,P,P,418.8,2605.5,3679.1
3267,GraceG,F,1994,Manchester,STRUT,what,1415.578,1415.668,W,T,792.5,1233.8,3585.4
3268,GraceG,F,1994,Manchester,GOAT,loads,1416.828,1416.927,L,D,582,1113.7,3086.2
3269,GraceG,F,1994,Manchester,KIT,bit,1419.338,1419.378,B,T,575.2,1912.9,3874.2
3270,GraceG,F,1994,Manchester,DRESS,scary,1419.528,1419.808,K,R,783.9,1591.4,2526.1
3271,GraceG,F,1994,Manchester,PALM,start,1426.857,1426.937,T,R,842.5,1169.2,2124.8
3272,GraceG,F,1994,Manchester,STRUT,but,1427.608,1427.688,B,T,665.6,1254.8,3103.6
3273,GraceG,F,1994,Manchester,PRICE,i,1430.242,1430.342,SP,D,942.7,1600.9,2686.6
3274,GraceG,F,1994,Manchester,KIT,really,1430.572,1430.602,R,L,701.3,1801.4,3015.7
3275,GraceG,F,1994,Manchester,GOOSE,doing,1433.478,1433.568,D,IH0,435,2181.3,3365.7
3276,GraceG,F,1994,Manchester,PRICE,i'd,1437.948,1438.008,F,D,833.6,1804.1,3074
3277,GraceG,F,1994,Manchester,KIT,it,1439.778,1439.828,SP,T,491.9,2202.3,3342.4
3278,GraceG,F,1994,Manchester,KIT,since,1441.247,1441.277,S,N,458.5,1685.7,3845.3
3279,GraceG,F,1994,Manchester,KIT,it'd,1441.998,1442.028,OW1,T,560.3,1670.4,3988
3280,GraceG,F,1994,Manchester,FACE,play,1442.828,1442.908,L,AH0,640.2,1971.1,3097.2
3281,GraceG,F,1994,Manchester,TRAP,yeah,1446.948,1447.577,Y,AH0,774.4,1982.2,4134.5
3282,GraceG,F,1994,Manchester,PRICE,my,1449.678,1449.758,M,B,821.4,1576.3,4150.1
3283,GraceG,F,1994,Manchester,KIT,still,1450.388,1450.448,T,L,713.5,1661.2,3673.2
3284,GraceG,F,1994,Manchester,FACE,plays,1450.648,1450.788,L,Z,651.7,2165.6,5096.4
3285,GraceG,F,1994,Manchester,GOAT,goes,1451.067,1451.218,G,Z,649.9,1224.5,2465.6
3286,GraceG,F,1994,Manchester,FLEECE,she,1455.647,1455.687,SH,W,497.2,2441.1,NA
3287,GraceG,F,1994,Manchester,LOT,was,1455.748,1455.827,W,Z,924.5,1438.4,2646.1
3288,GraceG,F,1994,Manchester,TRAP,last,1456.738,1456.768,L,S,945.4,1965.4,2486
3289,GraceG,F,1994,Manchester,MOUTH,now,1460.923,1461.272,N,Y,937.2,1833.7,4565.5
3290,GraceG,F,1994,Manchester,FLEECE,she,1462.053,1462.123,SH,S,498,2622,3656.9
3291,GraceG,F,1994,Manchester,LOT,wants,1462.953,1463.012,W,N,736.5,1502.7,3231.5
3292,GraceG,F,1994,Manchester,KIT,finishes,1464.153,1464.183,F,N,491.9,2057.6,3408.3
3293,GraceG,F,1994,Manchester,KIT,year,1465.133,1465.203,Y,R,657.6,1959.3,3325.8
3294,GraceG,F,1994,Manchester,FACE,playing,1466.947,1467.017,L,IH0,646,2211.8,4602.2
3295,GraceG,F,1994,Manchester,KIT,which,1468.618,1468.648,W,CH,475.3,1849,2540.1
3296,GraceG,F,1994,Manchester,PRICE,i,1468.728,1468.808,CH,TH,807.9,1861.1,2834.9
3297,GraceG,F,1994,Manchester,PRICE,high,1477.993,1478.113,HH,S,957.1,1872.5,3212.4
3298,GraceG,F,1994,Manchester,TRAP,yeah,1480.013,1480.123,Y,K,645.3,2374,4449.4
3299,GraceG,F,1994,Manchester,PRICE,my,1481.442,1481.492,M,F,834.7,1498.8,2850.4
3300,GraceG,F,1994,Manchester,DRESS,met,1482.433,1482.613,M,T,915.2,1674.6,2843.1
3301,GraceG,F,1994,Manchester,PRICE,i've,1486.448,1486.568,SP,V,974,1641.6,2646.5
3302,GraceG,F,1994,Manchester,KIT,it,1488.277,1488.327,Z,T,557.9,1974.5,3164.9
3303,GraceG,F,1994,Manchester,MOUTH,now,1488.677,1488.898,N,S,899.2,1753.3,3159.1
3304,GraceG,F,1994,Manchester,PRICE,like,1489.088,1489.448,L,K,882,1797.1,3125.8
3305,GraceG,F,1994,Manchester,PRICE,like,1491.752,1491.802,L,K,725.4,1911.8,3357.6
3306,GraceG,F,1994,Manchester,MOUTH,round,1497.782,1497.852,R,N,903.1,1581.7,3830.5
3307,GraceG,F,1994,Manchester,NORTH,corner,1498.042,1498.112,K,R,854.8,1102.1,1476.1
3308,GraceG,F,1994,Manchester,STRUT,but,1498.713,1498.943,B,T,703,1391.8,2974.1
